온통청년 정책번호,정책명,소관기관,지역,분야,신청상태,기본계획 과제번호,보조금24 서비스ID,보조금24 연결 방식,이어지는 세부사업 코드,이어지는 세부사업명,연결 예산현액(억 원),같은 사업의 다른 등록
20250404005400210691,출산장려금 지원,의왕시,경기,문화·건강,상시,2차 4-14-55,403000000105,이름 대조(신뢰도 높음),,,,
20250904005400211628,출산장려금 지원,의성군,경북,금융·생활안정,마감,1차 4-13-32,,,,,,20260330005400212327
20260330005400212343,출산장려금 지원사업,전북특별자치도 완주군,전북,금융·생활안정,상시,2차 4-11-38,472000000111,이름 대조(신뢰도 높음),,,,
20250103005400210046,출산지원금 및 둘째 이후 영유아 양육비 지원,서산시,충남,문화·건강,마감,1차 4-15-40,453000000175,이름 대조(신뢰도 중간),,,,
20250904005400211635,출생축하금,인구여성가족과,중앙,금융·생활안정,마감,1차 4-13-32,,,,,,
20251214005400211999,충남 K-POP 글로벌 페스타 개최,충청남도,충남,문화·건강,마감,1차 4-16-41,,,,,,20251113005400211877
20251113005400211877,충남 K-POP 글로벌 페스타 개최,충청남도 문화체육관광국 문화정책과,충남,문화·건강,마감,1차 4-16-42,,,,,,20251214005400211999
20251214005400212000,충남 e스포츠 메카 조성 및 디지털·게임기업 육성,충청남도,충남,문화·건강,마감,1차 4-16-41,,,,,,20251113005400211880
20251113005400211880,충남 e스포츠 메카조성 및 디지털·게임기업 육성,충청남도 문화체육관광국 문화정책과,충남,문화·건강,마감,1차 4-16-42,,,,,,20251214005400212000
20251113005400211873,충남 음악창작소 운영,충청남도 문화체육관광국 문화정책과,충남,문화·건강,마감,1차 4-16-41,,,,,,20260504005400113125
20251211005400211953,충남 직업계고 희망날개 지원사업,충청남도 청년정책관,충남,취업·일경험,마감,1차 1-1-2,,,,,,20251111005400211835
20251111005400211835,충남 직업계고 희망날개 지원사업,충청남도 청년정책관,충남,취업·일경험,마감,1차 1-1-1,,,,,,20251211005400211953
20251214005400211996,충남 청년 뮤직 페스타,충청남도,충남,문화·건강,마감,1차 4-16-42,,,,,,20260504005400113126 | 20251113005400211874
20251113005400211874,충남 청년 뮤직 페스타,충청남도 문화체육관광국 문화정책과,충남,문화·건강,마감,1차 4-16-42,,,,,,20260504005400113126 | 20251214005400211996
20250715005400211266,충남 청년네트워크 구성 운영,청년정책관,충남,참여·권리,마감,1차 5-17-45,,,,,,
20250715005400211269,충남 청년포털 유지보수,청년정책관,충남,정책기반,마감,1차 5-19-49,,,,,,
20250715005400211259,충남 특화기업 일자리 청년매칭 사업,청년정책관,충남,취업·일경험,마감,1차 1-1-1,,,,,,
20251211005400211951,충남 특화산업 혁신성장 청년지원사업,충청남도 청년정책관,충남,취업·일경험,마감,1차 1-1-1,,,,,,20251111005400211831
20251111005400211831,충남 특화산업 혁신성장 청년지원사업,충청남도 청년정책관,충남,취업·일경험,마감,1차 1-1-1,,,,,,20251211005400211951
20251214005400211998,충남글로벌게임센터 운영,충청남도,충남,문화·건강,마감,1차 4-16-41,,,,,,20251113005400211876
20251113005400211876,충남글로벌게임센터 운영,충청남도 문화체육관광국 문화정책과,충남,문화·건강,마감,1차 4-16-42,,,,,,20251214005400211998
20251214005400211987,충남도립대 등록금 장학금 지급,충청남도,충남,교육·역량,마감,1차 3-10-23,,,,,,20260504005400113110
20251214005400211984,충남도립대학교 취업역량 강화 사업,충청남도,충남,취업·일경험,마감,1차 3-9-22,,,,,,20260504005400113106
20251211005400211954,충남일자리종합센터 운영,충청남도 산업경제실,충남,취업·일경험,마감,1차 1-1-1,,,,,,20251111005400211838
20251111005400211838,충남일자리종합센터 운영,충청남도 산업경제실 경제기획관 일자리기업지원과,충남,취업·일경험,마감,1차 1-1-1,,,,,,20251211005400211954
20251112005400211870,충남콘텐츠기업지원센터 운영,충청남도 문화체육관광국 문화정책과,충남,문화·건강,마감,1차 4-16-41,,,,,,20260504005400113124
20250715005400211278,충남학사관 운영,기획조정실,충남,주거,마감,1차 2-5-11,,,,,,
20250715005400211288,충남형 농촌리브투게더,건축도시국,충남,주거,마감,1차 2-5-10,,,,,,
20250715005400211287,충남형 도시리브투게더,건축도시국,충남,주거,마감,1차 2-5-10,,,,,,
20251211005400211965,충남형 스마트팜 사관학교 체계 구축운영,충청남도,충남,창업·농어업,마감,1차 1-2-5,,,,,,
20260729005400113312,충남형 청년 한달살이 프로그램 운영,청년정책관,충남,참여·권리,마감,2차 5-17-62,,,4570000202530112,충남형 청년 한달살이 프로그램 운영사업,0.34,20250715005400211271
20250715005400211271,충남형 청년 한달살이 프로그램 운영,청년정책관,중앙,참여·권리,마감,1차 5-19-50,,,,,,20260729005400113312
20250220005400210484,충북 다자녀 행복카드,충청북도,충북,금융·생활안정,마감,1차 4-13-32,643000000753,이름 대조(신뢰도 중간),,,,
20250220005400210491,충북 메타버스지원센터 운영 사업,충청북도,충북,교육·역량,마감,1차 3-9-19,,,,,,
20251121005400211934,충북 젊은작가 창작작품 페스티벌,충청북도,충북,문화·건강,마감,1차 4-16-42,,,,,,
20250221005400210530,충북 창업인재 지원사업,충청북도,충북,참여·권리,마감,1차 5-20-51,,,,,,
20250219005400210471,충북 청년사회서비스사업단 운영,충청북도,충북,금융·생활안정,마감,1차 4-14-35,,,64300002019301BD,청년사회서비스 사업단,1.01,
20250219005400210463,충북 청년여성 일자리 플랫폼 운영,충청북도,충북,취업·일경험,마감,1차 1-1-1,,,,,,
20251121005400211929,충북 청년카페 운영,충청북도,충북,취업·일경험,마감,1차 3-11-28,,,,,,
20251120005400211908,충북경제자유구역 바이오헬스 청년일자리 지원,충청북도,충북,취업·일경험,마감,1차 1-1-1,,,,,,
20250221005400210523,충북인재 재능나눔 사업,충청북도,충북,참여·권리,마감,1차 5-19-50,,,,,,
20250221005400210522,충북인재 정책제안 지원사업,충청북도,충북,참여·권리,마감,1차 5-17-45,,,,,,
20250221005400210521,충북청년희망센터 운영,충청북도,충북,정책기반,마감,1차 5-19-49,,,448000020263002F,청년희망센터 운영,0.59,
20251121005400211918,충북형 도시농부 지원,충청북도,충북,취업·일경험,마감,1차 1-1-1,643000000748,이름 대조(신뢰도 중간),,,,
20250313005400210608,충주시 경력단절 여성 창업지원,복지국,충북,창업·농어업,마감,1차 1-2-5,,,,,,
20250304005400210577,충주시 관내학교 졸업생 장기근속 장려금 지원,경제교통국,충북,취업·일경험,마감,1차 1-1-3,,,,,,
20250304005400210576,충주시 청년 구직자 취업 지원,경제교통국,충북,취업·일경험,마감,1차 1-1-2,439000000877,이름 대조(신뢰도 높음),,,,
20250313005400210609,충주시 청년 입영지원금,안전행정국,충북,금융·생활안정,마감,1차 4-14-36,439000000875,링크 기재,4390000202330107,청년 입영지원금 지원,0.4,
20251214005400212009,충청남도 노동권익센터 운영,충청남도,충남,참여·권리,마감,1차 5-20-51,,,,,,20251112005400211863
20251112005400211863,충청남도 노동권익센터 운영,충청남도 산업경제실 경제기획관 일자리기업지원과,충남,참여·권리,마감,1차 5-20-51,,,,,,20251214005400212009
20260430005400212990,충청남도 전국청년축제 개최,청년인구정책과,충남,문화·건강,진행중,2차 4-14-53,,,,,,
20250715005400211267,충청남도 청년센터 운영,청년정책관,충남,정책기반,마감,1차 5-19-49,,,,,,
20250715005400211265,충청남도 청년정책 조정위원회 운영,청년정책관,충남,참여·권리,마감,1차 5-17-44,,,,,,
20251214005400212006,충청남도 후계농업경영인 청년농부 포럼,충청남도,충남,참여·권리,마감,1차 5-20-52,,,,,,
20250220005400210483,충청북도 임산부 산후조리비 지원,충청북도,충북,문화·건강,마감,1차 4-15-40,643000000740,이름 대조(신뢰도 높음),,,,
20251223005400212045,충청북도 청년정책조정위원회 운영,충청북도,충북,참여·권리,마감,1차 5-17-45,,,,,,
20250221005400210531,충청북도 청년포럼,충청북도,충북,참여·권리,마감,1차 5-17-45,,,,,,
20251120005400211909,충청북도 취업박람회,충청북도,충북,취업·일경험,마감,1차 1-1-2,,,,,,
20251222005400212040,충청북도 현장형 청년인턴,충청북도,충북,취업·일경험,마감,1차 1-1-1,,,,,,
20251120005400211910,충청북도일자리지원센터 운영,충청북도,충북,취업·일경험,마감,1차 1-1-1,,,,,,
20250315005400210612,취업날개 서비스 지원,경제일자리기획관,서울,취업·일경험,마감,1차 1-1-1,611000000144,이름 대조(신뢰도 중간),,,,
20250109005400210094,취업성공 디딤돌 청년인턴 사업,인천광역시 서해구,인천,취업·일경험,마감,1차 1-1-2,356100000003,이름 대조(신뢰도 중간),,,,20260406005400212427
20250115005400210283,취업준비생을 위한 순천시 행정인턴제 운영,전남광주통합특별시 순천시,전남,취업·일경험,마감,1차 1-1-1,,,,,,
20260406005400212502,친환경 자원순환센터 청년 교육 및 환경분야 실무인재 양성,인천광역시 환경국 자원순환과,인천,교육·역량,상시,2차 2-5-19,,,,,,20250718005400211433
20250718005400211433,친환경 자원순환센터 청년 교육 및 환경분야 실무인재 양성,자원순환과,인천,교육·역량,마감,1차 3-10-25,,,,,,20260406005400212502
20250119005400210342,친환경농산물 계약재배 청년농가 육성,전남광주통합특별시,전남,취업·일경험,마감,1차 1-1-1,,,646000020203004B | 493000020223012F | 483000020213016B | 49800002021300B6 | 4820000202130147 | 48900002026300AE | 48800002022300A1 | 481000020263010E,친환경농산물 계약재배 청년농가 육성 (전남) | 친환경농산물 계약재배 청년농가 육성 | 친환경농산물 계약재배 청년농가 육성 | 친환경농산물 계약재배 청년농가 육성사업 | 친환경농산물 계약재배 청년농가 육성사업 | 친환경농산물 계약재배 청년농가 육성사업 | 친환경 농산물 계약재배 청년 농가육성지원 | 친환경농산물 계약재배 청년농가 육성사업,15.66,
20251211005400211964,친환경청년농부 시설지원,충청남도,충남,창업·농어업,마감,1차 1-2-5,,,,,,20251111005400211845
20251111005400211845,친환경청년농부 시설지원,충청남도 농축산국 스마트농업과,충남,창업·농어업,마감,1차 1-2-5,,,4540000201930058 | 4500000202330298 | 45200002026301C2 | 45500002023300D5 | 45300002024300DC | 45100002021301E5 | 461000020193009B | 46000002022300D4,친환경청년농부 시설지원 | 친환경 청년농부 시설지원사업 | 친환경청년농부 시설지원사업 | 친환경청년농부 시설지원(도비) | 친환경청년농부시설 지원 | 친환경청년농부 시설지원 | 친환경청년농부시설지원 | 친환경청년농부 시설 지원,2.8,20251211005400211964
20250316005400210622,캠퍼스타운 혁신 및 청년희망·지역경제 활성화,경제일자리기획관,서울,창업·농어업,마감,1차 1-2-5,,,,,,
20250718005400211461,캠프마켓 청년 서포터즈,군부대이전개발과,인천,참여·권리,마감,1차 5-17-44,,,,,,
20260821005400213343,콘텐츠 테크하이어 QA 과정 교육생 모집,전남광주통합특별시,전남,교육·역량,마감,2차 2-6-22,,,,,,
20251218005400212022,탄소중립 스마트 그린 프로젝트,전남광주통합특별시,전남,취업·일경험,마감,1차 1-1-1,,,,,,
20260422005400212860,탐나는 디지털 창작소 운영사업,제주경제통상진흥원,제주,창업·농어업,상시,2차 1-4-12,,,,,,20260416005400212752 | 20250718005400211392
20260416005400212752,탐나는 디지털 창작소 운영사업,제주경제통상진흥원,제주,창업·농어업,상시,2차 1-4-12,,,,,,20260422005400212860 | 20250718005400211392
20250718005400211392,탐나는 디지털 창작소 운영사업,경제활력국,제주,창업·농어업,마감,1차 1-2-4,,,,,,20260422005400212860 | 20260416005400212752
20260422005400212837,탐라청년출발패키지 사업 (청년 전입 축하장려금),제주특별자치도,제주,문화·건강,마감,2차 4-14-55,650000001137,링크 기재,,,,
20251113005400211884,탑동 청년문화 복합콘텐츠 공간 조성 기본계획 수립,제주특별자치도 문화체육교육국 문화정책과,중앙,문화·건강,마감,1차 4-16-42,,,,,,
20260504005400213068,태안 군 복무 태안 청년 상해 보험 가입,안전관리과,충남,금융·생활안정,진행중,2차 4-12-44,,,,,,
20260504005400213066,태안 사회복무요원 보상 및 배상책임 보험,안전관리과,충남,금융·생활안정,진행중,2차 4-11-40,,,,,,
20260504005400213064,태안 청년 신혼부부 주택자금 대출이자 지원,신속허가과,충남,주거,상시,2차 3-9-31,462000000313,이름 대조(신뢰도 중간),,,,
20260504005400213057,태안 청년 이사비 지원,신속허가과,충남,주거,상시,2차 3-9-31,,,,,,
20251111005400211842,태안 청년 창업 지원,충청남도 산업경제실 경제기획관 일자리기업지원과,충남,창업·농어업,마감,1차 1-2-5,,,4620000202130076,태안 청년 창업 지원(태안의후예),0.13,
