서비스ID,서비스명,소관기관,분야,지원유형,대상 연령(최소),대상 연령(최대),청년 관련 근거,보조금24 주소
469100000023,정읍시 청년 면접 정장 무료대여서비스,전북특별자치도 정읍시,생활안정,현물,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/469100000023
470000000103,남원시 신혼부부 및 청년 주택 전세자금 대출이자 지원,전북특별자치도 남원시,주거·자립,현금,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/470000000103
470000000124,결혼이민자 정착을 위한 운전면허 지원,전북특별자치도 남원시,주거·자립,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/470000000124
471000000101,청년 및 신혼부부 전세자금 대출이자 지원,전북특별자치도 김제시,주거·자립,현금,18,44,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/471000000101
471000000113,청년부부주택수당,전북특별자치도 김제시,주거·자립,현금,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/471000000113
471000000128,군장병 상해보험 지원,전북특별자치도 김제시,생활안정,현금(보험),18,32,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/471000000128
473000000106,진안사랑장학재단 장학금(관외),전북특별자치도 진안군,생활안정,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/473000000106
473000000109,청년농업인 영농정착 지원,전북특별자치도 진안군,주거·자립,현금,19,120,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/473000000109
473000000126,진안군 대학생 생활안정비 지원,전북특별자치도 진안군,생활안정,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/473000000126
473000000133,진안사랑장학재단 장학금(특기),전북특별자치도 진안군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/473000000133
473100000001,진안사랑장학재단 장학금(관내),전북특별자치도 진안군,생활안정,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/473100000001
474000000114,귀농·귀향인 영농 지원,전북특별자치도 무주군,농림축산어업,현금,19,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/474000000114
474000000115,귀농·귀향인 임시거주지 임대료 지원,전북특별자치도 무주군,주거·자립,현금,18,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/474000000115
476000000158,다문화가족 친정방문 지원,전북특별자치도 임실군,생활안정,현물,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/476000000158
476000000159,결혼이주여성 친정가족 초청지원,전북특별자치도 임실군,생활안정,현물,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/476000000159
476000000161,결혼이주여성 한국예절 및 생활요리교육,전북특별자치도 임실군,생활안정,기타(교육),18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/476000000161
476000000162,다문화가정 한국사회 적응활동 지원,전북특별자치도 임실군,생활안정,기타(교육),18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/476000000162
476100000019,과수경쟁력강화 농기계 지원,전북특별자치도 임실군,농림축산어업,현금,18,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/476100000019
477000000103,순창군 대학 진학 축하금 지원,전북특별자치도 순창군,보육·교육,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/477000000103
477000000118,청년창업지원,전북특별자치도 순창군,고용·창업,현금,18,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/477000000118
477000000123,결혼이민자 자동차운전학원 교습비 지원,전북특별자치도 순창군,보건·의료,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/477000000123
477000000138,다문화가족 모국방문 비용 지원,전북특별자치도 순창군,생활안정,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/477000000138
480000000105,대학생 학자금 대출이자 지원,전남광주통합특별시 목포시,보육·교육,현금(융자),19,40,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/480000000105
481000000364,대학생 전입장려금,전남광주통합특별시 여수시,주거·자립,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/481000000364
481000000368,청년부부 결혼축하금 지원,전남광주통합특별시 여수시,주거·자립,현금,,,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/481000000368
484000000107,광양시 대학생 학자금 대출이자 지원,전남광주통합특별시 광양시,보육·교육,현금(융자),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/484000000107
484000000108,결혼이민자 한국어능력시험 응시료 지원,전남광주통합특별시 광양시,보육·교육,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/484000000108
484000000116,기초수급자 대입 학자금 지원,전남광주통합특별시 광양시,보육·교육,현금,19,40,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/484000000116
484000000385,청년부부 결혼축하금 지원(광양),전남광주통합특별시 광양시,주거·자립,현금,18,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/484000000385
484000000413,농업인 크리에이터 교육 신청(농업촬영 기초반),전남광주통합특별시 광양시,농림축산어업,기술지원,19,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/484000000413
485000000129,지역인재육성 장학금,전남광주통합특별시 담양군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/485000000129
486000000126,노동 절감형 스마트 청년농업인 육성 지원,전남광주통합특별시 곡성군,농림축산어업,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/486000000126
486000000130,신규농업인(귀농귀촌) 현장실습 교육,전남광주통합특별시 곡성군,보육·교육,현금,18,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/486000000130
486000000139,곡성군 청년창업 지원,전남광주통합특별시 곡성군,고용·창업,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/486000000139
487000000479,전세보증금반환보증 보증료 지원,전남광주통합특별시 구례군,주거·자립,현금,18,45,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/487000000479
488000000101,청년부부 내 집 마련 대출이자 지원,전남광주통합특별시 고흥군,주거·자립,현금(융자),19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000101
488000000105,청년부부 결혼축하금 지원,전남광주통합특별시 고흥군,주거·자립,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000105
488000000110,귀향청년 정착장려금 지원,전남광주통합특별시 고흥군,고용·창업,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000110
488000000111,청년 CEO 마케팅 활성화 지원,전남광주통합특별시 고흥군,고용·창업,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000111
488000000112,체육청년 사회 첫걸음 지원,전남광주통합특별시 고흥군,생활안정,현금,18,34,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000112
488000000119,도전! 청년농부 농지임차료 등 지원,전남광주통합특별시 고흥군,농림축산어업,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000119
488000000120,귀향청년 정착장려금(부부) 지원,전남광주통합특별시 고흥군,주거·자립,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000120
488000000124,귀향청년 주택 수리비 지원,전남광주통합특별시 고흥군,주거·자립,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000124
488000000125,청년 창업 도전 프로젝트 지원,전남광주통합특별시 고흥군,고용·창업,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000125
488000000133,고흥 청년 디딤돌 주거안정 지원,전남광주통합특별시 고흥군,생활안정,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000133
488000000136,청년부부 웨딩비 지원,전남광주통합특별시 고흥군,주거·자립,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000136
488000000138,가업승계 청년 지원,전남광주통합특별시 고흥군,고용·창업,현물,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/488000000138
489000000101,보성군장학재단 장학생 선발(군정발전),전남광주통합특별시 보성군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/489000000101
489000000103,보성군장학재단 장학생 선발(복지),전남광주통합특별시 보성군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/489000000103
489000000109,보성군장학재단 장학생 선발(성적우수),전남광주통합특별시 보성군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/489000000109
489000000111,청년귀농인 농업창업 지원,전남광주통합특별시 보성군,농림축산어업,현금,18,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/489000000111
489000000116,보성군장학재단 장학생 선발(미래인재),전남광주통합특별시 보성군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/489000000116
489000000128,보성군장학재단 장학생 선발(특기자),전남광주통합특별시 보성군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/489000000128
489000000129,다자녀가정 가족사진 만들어주기 서비스,전남광주통합특별시 보성군,보육·교육,현물,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/489000000129
489000000143,전남청년 문화복지카드,전남광주통합특별시 보성군,문화·환경,이용권,19,28,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/489000000143
490000000118,모유수유를 위한 유축기 대여,전남광주통합특별시 화순군,생활안정,현물,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/490000000118
490000000282,화순군 전입장려금 및 전입세대 이사비용 지원사업,전남광주통합특별시 화순군,생활안정,현금,16,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/490000000282
490000000291,화순군 군복무 청년 상해보험 가입 지원,전남광주통합특별시 화순군,행정·안전,현금,18,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/490000000291
492000000134,귀농인 지원,전남광주통합특별시 강진군,농림축산어업,현금,18,65,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/492000000134
492000000142,강진군민장학재단 장학금 지원,전남광주통합특별시 강진군,보육·교육,현금,12,35,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/492000000142
492000000144,강진군 육아수당,전남광주통합특별시 강진군,보육·교육,현물,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/492000000144
493000000113,해남형 청년 주거비 지원,전남광주통합특별시 해남군,주거·자립,현금,18,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/493000000113
493000000124,다문화가정 행복장려금 지원,전남광주통합특별시 해남군,생활안정,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/493000000124
493000000138,신생아 양육비 지원,전남광주통합특별시 해남군,보육·교육,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/493000000138
493000000301,세자녀 이상 다자녀가정 대학교 학자금지원,전남광주통합특별시 해남군,보육·교육,현금,18,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/493000000301
494000000114,영암군 청년 희망 디딤돌 통장,전남광주통합특별시 영암군,주거·자립,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000114
494000000130,영암군 청년 월세 지원,전남광주통합특별시 영암군,주거·자립,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000130
494000000138,영암군 대학생 전입장려금 지원,전남광주통합특별시 영암군,주거·자립,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000138
494000000140,영암군 군 복무 청년 상해보험 가입 서비스,전남광주통합특별시 영암군,행정·안전,현금(보험),19,32,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000140
494000000175,장애인가정 홈헬퍼서비스,전남광주통합특별시 영암군,생활안정,서비스(돌봄),18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000175
494000000211,예비맘 풍진 예방접종지원,전남광주통합특별시 영암군,보건·의료,기타,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000211
494000000227,임부 산전검진비 지원(초음파 쿠폰 제공),전남광주통합특별시 영암군,보건·의료,이용권,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000227
494000000234,영암형 공공주택 입주자 모집,전남광주통합특별시 영암군,주거·자립,현물,19,49,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000234
494000000237,전남 청년 근속장려금 지원사업,전남광주통합특별시 영암군,고용·창업,현금,18,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/494000000237
495000000422,신생아 양육비 지원,전남광주통합특별시 무안군,보육·교육,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/495000000422
496000000108,인재양성 장학금 지원,전남광주통합특별시 함평군,보육·교육,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/496000000108
496000000112,정관 및 난관 복원 수술비 지원,전남광주통합특별시 함평군,보건·의료,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/496000000112
497000000107,영광군 신생아 양육비 지원,전남광주통합특별시 영광군,보육·교육,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/497000000107
497000000110,청년농업인 영농정착 지원,전남광주통합특별시 영광군,농림축산어업,기타,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/497000000110
497000000117,청년 희망 디딤돌 통장 운영,전남광주통합특별시 영광군,주거·자립,현금,19,65,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/497000000117
498000000472,청년 전세보증금반환보증 보증료 지원,전남광주통합특별시 장성군,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/498000000472
499000000110,대학 신입생 장학금 지원,전남광주통합특별시 완도군,보육·교육,현금(장학금),18,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/499000000110
499000000123,다자녀가정 학생 장학금 지원,전남광주통합특별시 완도군,보육·교육,현금(장학금),6,34,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/499000000123
499000000140,지역인재육성 장학금 지원,전남광주통합특별시 완도군,생활안정,현금(장학금),6,34,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/499000000140
499000000141,결혼이주여성 행복정착지원금 지원,전남광주통합특별시 완도군,보육·교육,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/499000000141
500000000118,2026년 진도군 하반기 지역 인재육성 장학금 지급(특기 우수자),전남광주통합특별시 진도군,보육·교육,현금(장학금),7,60,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/500000000118
500000000128,2026년 진도군 하반기 지역 인재육성 장학금 지급(학업성적 우수자),전남광주통합특별시 진도군,보육·교육,현금(장학금),13,60,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/500000000128
500000000137,2026년 진도군 하반기 지역 인재육성 장학금 지급(보배사랑 장학생),전남광주통합특별시 진도군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/500000000137
501000000115,결혼이민자 국적취득 축하비 지원,전남광주통합특별시 신안군,행정·안전,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/501000000115
502000000249,포항시 세자녀 이상 가족진료비 지원,경상북도 포항시,생활안정,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/502000000249
505000000125,경주사랑 장학금(경주시 전입대학생 생활안정 지원금),경상북도 경주시,생활안정,현금(장학금),18,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/505000000125
505000000176,경주시 청년 주택구입 대출이자 지원,경상북도 경주시,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/505000000176
508000000705,구미시 청년근로자 결혼장려금 지원,경상북도 구미시,생활안정,현금,30,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/508000000705
509000000103,(재)영주시인재육성장학회 장학금,경상북도 영주시,보육·교육,현금(장학금),7,50,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/509000000103
510000000113,영천주소 군장병 상해보험료 지원,경상북도 영천시,생활안정,현금(보험),19,37,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/510000000113
511000000137,상주장학회 공공기숙사 운영,경상북도 상주시,주거·자립,기타,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/511000000137
511000000142,통·번역 서비스(베트남),경상북도 상주시,문화·환경,기타,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/511000000142
511000000155,"공공일자리 제공(공공근로서비스, 지역공동체일자리)",경상북도 상주시,고용·창업,현금,18,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/511000000155
512000000104,청년 정착지원금 지원,경상북도 문경시,주거·자립,현금,18,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/512000000104
515000000131,결혼이민자농가 농어촌진흥기금,경상북도 의성군,농림축산어업,현금(융자),18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/515000000131
515000000138,아이사랑육아용품대여사업,경상북도 의성군,보건·의료,이용권,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/515000000138
515000000168,청년근로자 사랑채움 사업,경상북도 의성군,고용·창업,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/515000000168
517000000114,장학금 지급,경상북도 영양군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/517000000114
518000000130,청년구직자 자격증 응시료 지원사업,경상북도 영덕군,고용·창업,현금,19,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/518000000130
519000000125,결혼이민자 모국방문 경비 지원,경상북도 청도군,문화·환경,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/519000000125
520000000109,저소득 주민자녀 장학금 지원,경상북도 고령군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/520000000109
521000000110,세자녀 이상 가정 가족사진 지원,경상북도 성주군,보육·교육,기타,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/521000000110
522000000107,저소득층자녀 장학금,경상북도 칠곡군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/522000000107
522000000296,칠곡군 가족 백일해 예방접종 지원사업,경상북도 칠곡군,보건·의료,현물,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/522000000296
523000000154,청년농업인 경영개선 지원,경상북도 예천군,농림축산어업,기타,19,34,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/523000000154
523000000166,임신부 초음파검사 쿠폰 지원,경상북도 예천군,생활안정,이용권,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/523000000166
524000000148,결혼 예식 장려금 지원,경상북도 봉화군,생활안정,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/524000000148
524000000172,희망복지 장학금 지원,경상북도 봉화군,생활안정,현금,18,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/524000000172
524000000192,20대 결혼축하 혼수비용 지원,경상북도 봉화군,생활안정,현금,18,29,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/524000000192
524000000193,작지만 특별한 결혼식 지원,경상북도 봉화군,생활안정,현금,19,39,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/524000000193
534000000121,기초생활보장수급자 장학금 지원,경상남도 사천시,보육·교육,현금(장학금),14,34,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/534000000121
534000000137,퇴소아동 자립정착금 지원,경상남도 사천시,주거·자립,현금,18,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/534000000137
534000000202,(경상남도 사천시)전세보증금 반환보증 보증료 지원,경상남도 사천시,주거·자립,현금,18,45,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/534000000202
536000000107,밀양형 청년내일채움공제,경상남도 밀양시,고용·창업,현금,15,34,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/536000000107
536000000111,전입지원금 지급,경상남도 밀양시,주거·자립,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/536000000111
537000000128,전입대학생 기숙사비 지원,경상남도 거제시,주거·자립,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/537000000128
537000001445,저소득 취약계층 산후조리비 지원,경상남도 거제시,보건·의료,이용권,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/537000001445
538000000651,양산 청년 희망 하이패스 서비스,경상남도 양산시,주거·자립,기타(교육),19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/538000000651
540000000114,중·고·대학생 우수 장학금,경상남도 함안군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/540000000114
540000000119,대학생 기숙사비 장학금,경상남도 함안군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/540000000119
540000000129,중·고·대학생 특지 장학금,경상남도 함안군,보육·교육,현금(장학금),,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/540000000129
541000000143,공공근로 일자리 제공,경상남도 창녕군,생활안정,서비스(일자리),18,64,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/541000000143
541000000153,전입현역병 휴가비,경상남도 창녕군,생활안정,현금,18,31,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/541000000153
541000000155,청년 및 신혼부부 주거자금 대출이자 지원,경상남도 창녕군,생활안정,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/541000000155
542000000117,고령 영세농업인 벼 육묘 지원,경상남도 고성군,농림축산어업,현물,70,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/542000000117
543000000103,전입 대학생 지원,경상남도 남해군,주거·자립,현금,6,34,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/543000000103
543000000105,여성결혼이민자 지원,경상남도 남해군,문화·환경,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/543000000105
543000000112,청년 및 신혼부부 주거자금 대출이자 지원,경상남도 남해군,주거·자립,현금,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/543000000112
545000000101,여성결혼이민자 기능취득비 지원,경상남도 산청군,고용·창업,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/545000000101
545000000107,2자녀이상 세대 대학생 지원,경상남도 산청군,보육·교육,현금,18,30,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/545000000107
545000000111,결혼장려금 지원,경상남도 산청군,주거·자립,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/545000000111
545000000192,청년 주거자금 대출이자 지원,경상남도 산청군,주거·자립,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/545000000192
546000000104,산부인과 서비스 지원,경상남도 함양군,보건·의료,서비스(의료),18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/546000000104
546000000115,중소기업 및 소상공인 근로자 자녀 장학금 지원,경상남도 함양군,생활안정,현금(장학금),18,64,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/546000000115
547000000102,결혼이민자 자격증 취득 지원,경상남도 거창군,보육·교육,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/547000000102
547000000103,결혼이민자가정 고향나들이 지원,경상남도 거창군,문화·환경,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/547000000103
547000000115,임신 축하기념품 지원,경상남도 거창군,보육·교육,이용권,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/547000000115
547000000134,아빠 육아휴직 장려금 지원,경상남도 거창군,보육·교육,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/547000000134
547000000139,거창군 애향장려금 지원,경상남도 거창군,고용·창업,현금,18,34,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/547000000139
547000000141,청년 주택 전세자금 대출이자 지원,경상남도 거창군,주거·자립,현금(융자),19,45,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/547000000141
548000000124,합천군 인구증가시책 지원,경상남도 합천군,임신·출산,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/548000000124
554000000103,셋째이상 자녀 양육비 지원,경기도 광주시,보육·교육,현금,18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/554000000103
554000000110,퇴소아동 자립정착금 지원,경기도 광주시,생활안정,현금,17,18,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/554000000110
554000000115,경기도 광주시 다자녀 가구 감면(상·하수도),경기도 광주시,행정·안전,현금(감면),18,44,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/554000000115
554000000182,광주시 청년지원센터「더누림 플랫폼」운영,경기도 광주시,문화·환경,서비스(일자리),19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/554000000182
554000000183,광주시 청년지원센터 더누림 플랫폼 창업누림운영,경기도 광주시,고용·창업,기타(교육),19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/554000000183
554000000184,청년챙김프로젝트,경기도 광주시,보건·의료,기타(상담),19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/554000000184
554000000185,독립응원패키지(청년 1인가구 이사비 지원),경기도 광주시,주거·자립,기타,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/554000000185
558000000304,계룡시 대학생 행정인턴,충청남도 계룡시,고용·창업,현금,,120,본문,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/558000000304
559000000429,양주시 경기청년 역량강화 기회지원,경기도 양주시,고용·창업,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/559000000429
559000000437,양주시 청년 면접정장대여 사업 (청년옷장),경기도 양주시,고용·창업,기타,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/559000000437
559000000439,양주시 청년 이력서 사진 촬영 지원 (청춘사진관),경기도 양주시,고용·창업,기타||이용권,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/559000000439
559000000440,양주시 청년창업 경진대회,경기도 양주시,고용·창업,현금,19,39,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/559000000440
560000000113,포천 청년 면접정장 대여(키움옷장),경기도 포천시,고용·창업,현물,19,49,명칭,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/560000000113
560000000133,포천시 입영지원금,경기도 포천시,생활안정,현금,19,37,연령조건,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/560000000133
